"ASSET","BANKS","DEP","EQNM","ID","NETINC","STNAME","YEAR"
519716675,42,387025731,61522279,"CB_2017_UT",9006325,"Utah","2017"
678548515,75,499780054,87842344,"CB_2017_VA",2489895,"Virginia","2017"
191878,1,176473,14265,"CB_2017_VI",1167,"Virgin Islands Of The U.S.","2017"
2581929,6,2219926,239853,"CB_2017_VT",23884,"Vermont","2017"
69309673,37,55706382,8594772,"CB_2017_WA",651117,"Washington","2017"
97963823,185,79193661,10977852,"CB_2017_WI",932882,"Wisconsin","2017"
28602411,51,22577629,3412171,"CB_2017_WV",254484,"West Virginia","2017"
7817304,30,6903632,806430,"CB_2017_WY",85352,"Wyoming","2017"
5914458,4,4467084,750073,"CB_2016_AK",63637,"Alaska","2016"
257705304,123,209649795,33911806,"CB_2016_AL",2132328,"Alabama","2016"
88060190,100,71710694,11308154,"CB_2016_AR",1083277,"Arkansas","2016"
0,0,0,0,"CB_2016_AS",0,"American Samoa","2016"
21096529,16,17978845,2428628,"CB_2016_AZ",299109,"Arizona","2016"
699554992,167,561672240,85479099,"CB_2016_CA",5857369,"California","2016"
54800592,79,47635627,5216865,"CB_2016_CO",597158,"Colorado","2016"
72234493,14,54427273,8122040,"CB_2016_CT",549008,"Connecticut","2016"
1057395,3,901836,105480,"CB_2016_DC",8664,"District Of Columbia","2016"
1013425143,19,697079842,134445897,"CB_2016_DE",9342632,"Delaware","2016"
150920759,138,119789196,15256245,"CB_2016_FL",1280260,"Florida","2016"
148025,1,125883,21251,"CB_2016_FM",1882,"Federated States of Micronesia","2016"
302742864,171,248763940,34431541,"CB_2016_GA",2993595,"Georgia","2016"
2294503,2,2105645,174952,"CB_2016_GU",14492,"Guam","2016"
42823512,6,36976486,4239411,"CB_2016_HI",476074,"Hawaii","2016"
77293404,297,63452896,8362924,"CB_2016_IA",887379,"Iowa","2016"
4961540,11,4168462,584348,"CB_2016_ID",44640,"Idaho","2016"
436032256,414,351749288,46576324,"CB_2016_IL",3707390,"Illinois","2016"
79818434,87,63789977,9026552,"CB_2016_IN",808075,"Indiana","2016"
56875870,253,46524358,6247921,"CB_2016_KS",593271,"Kansas","2016"
56617025,152,45790869,6240858,"CB_2016_KY",570425,"Kentucky","2016"
68786852,112,57967963,7057869,"CB_2016_LA",14302,"Louisiana","2016"
290158747,20,233000167,27249558,"CB_2016_MA",2673037,"Massachusetts","2016"
32789833,35,26538599,3641039,"CB_2016_MD",300295,"Maryland","2016"
9234855,6,6826545,949849,"CB_2016_ME",93910,"Maine","2016"
0,0,0,0,"CB_2016_MH",0,"Marshall Islands","2016"
52727825,93,42525011,6346660,"CB_2016_MI",508220,"Michigan","2016"
68595630,298,57993111,7195126,"CB_2016_MN",803833,"Minnesota","2016"
150327467,266,125247988,14732276,"CB_2016_MO",1478612,"Missouri","2016"
0,0,0,0,"CB_2016_MP",0,"Northern Mariana Islands","2016"
88378771,75,72027634,9869255,"CB_2016_MS",777890,"Mississippi","2016"
30260215,50,24491997,3406634,"CB_2016_MT",409767,"Montana","2016"
1977000204,41,1571860891,243962438,"CB_2016_NC",22687278,"North Carolina","2016"
24816476,76,21505832,2458595,"CB_2016_ND",304818,"North Dakota","2016"
67389604,175,51902394,7084676,"CB_2016_NE",856984,"Nebraska","2016"
2506519,5,2154398,280221,"CB_2016_NH",14746,"New Hampshire","2016"
67669865,46,54984122,7544375,"CB_2016_NJ",577310,"New Jersey","2016"
13655277,37,11679071,1415271,"CB_2016_NM",165142,"New Mexico","2016"
19676400,15,14277443,3379470,"CB_2016_NV",626146,"Nevada","2016"
833688446,100,662191119,98365264,"CB_2016_NY",7384381,"New York","2016"
2953239669,122,2161120815,298348788,"CB_2016_OH",28916533,"Ohio","2016"
95606726,206,76296213,9704439,"CB_2016_OK",1030038,"Oklahoma","2016"
35002545,21,27905305,5351766,"CB_2016_OR",336437,"Oregon","2016"
60419249,10,48356001,8557201,"CB_2016_OT",315408,"Other Areas","2016"
149182833,107,119127009,16691552,"CB_2016_PA",1263080,"Pennsylvania","2016"
57635538,5,45811690,8333621,"CB_2016_PR",297364,"Puerto Rico","2016"
0,0,0,0,"CB_2016_PW",0,"Palau","2016"
123612673,5,87962628,17047028,"CB_2016_RI",942134,"Rhode Island","2016"
26539396,44,22222737,2937149,"CB_2016_SC",236139,"South Carolina","2016"
3128961289,66,2327423002,306212173,"CB_2016_SD",33361037,"South Dakota","2016"
99123155,147,82034076,10848485,"CB_2016_TN",1020228,"Tennessee","2016"
376992042,430,312351290,41911068,"CB_2016_TX",3813830,"Texas","2016"
15567361797,5102,11933956147,1729388623,"CB_2016_US",156369652,"United States","2016"
15627781046,5112,11982312148,1737945824,"CB_2016_USA",156685060,"United States & Other Areas","2016"
481054360,45,372881356,59410036,"CB_2016_UT",7704002,"Utah","2016"
675045870,80,495839437,80026316,"CB_2016_VA",4785963,"Virginia","2016"
341183,2,312783,27377,"CB_2016_VI",1670,"Virgin Islands Of The U.S.","2016"
4540290,7,3613938,402296,"CB_2016_VT",40403,"Vermont","2016"
63340796,39,51138097,7590153,"CB_2016_WA",648685,"Washington","2016"
93746804,195,76528978,10495092,"CB_2016_WI",904614,"Wisconsin","2016"
34110468,54,27037402,3966440,"CB_2016_WV",313400,"West Virginia","2016"
7665135,30,6770871,773100,"CB_2016_WY",82167,"Wyoming","2016"
5842235,4,4375522,742364,"CB_2015_AK",60659,"Alaska","2015"
255870765,124,203519659,33676556,"CB_2015_AL",1984135,"Alabama","2015"
75317962,103,61203718,9375680,"CB_2015_AR",882818,"Arkansas","2015"
0,0,0,0,"CB_2015_AS",0,"American Samoa","2015"
17919749,17,15300534,1922726,"CB_2015_AZ",229980,"Arizona","2015"
641645784,182,507342168,79808663,"CB_2015_CA",4765781,"California","2015"
48036966,82,41534093,4601576,"CB_2015_CO",523317,"Colorado","2015"
68397033,14,51160542,7537868,"CB_2015_CT",514744,"Connecticut","2015"
2286367,4,1842819,236105,"CB_2015_DC",17687,"District Of Columbia","2015"
987005388,19,682350050,129903838,"CB_2015_DE",10008754,"Delaware","2015"
144020687,148,114747292,15464391,"CB_2015_FL",1097252,"Florida","2015"
129106,1,108261,20105,"CB_2015_FM",1300,"Federated States of Micronesia","2015"
286187841,183,237166141,34091107,"CB_2015_GA",2865390,"Georgia","2015"
1892612,2,1723150,159127,"CB_2015_GU",12424,"Guam","2015"
41201062,6,34917084,4445357,"CB_2015_HI",447153,"Hawaii","2015"
73493740,305,59821032,7964526,"CB_2015_IA",862354,"Iowa","2015"
4635672,11,3896989,564174,"CB_2015_ID",46598,"Idaho","2015"
411929208,429,338857084,44442786,"CB_2015_IL",3373766,"Illinois","2015"
72955194,92,57960519,8315577,"CB_2015_IN",754714,"Indiana","2015"
54729763,260,44535935,6033186,"CB_2015_KS",584306,"Kansas","2015"
54490061,157,43704964,6098644,"CB_2015_KY",541912,"Kentucky","2015"
65666672,114,55461364,7355402,"CB_2015_LA",562885,"Louisiana","2015"
288017558,21,236696047,25221555,"CB_2015_MA",2341743,"Massachusetts","2015"
29729451,39,24158069,3260489,"CB_2015_MD",261752,"Maryland","2015"
8565734,6,6248074,885240,"CB_2015_ME",70599,"Maine","2015"
0,0,0,0,"CB_2015_MH",0,"Marshall Islands","2015"
48768821,99,40262862,5328805,"CB_2015_MI",495544,"Michigan","2015"
67644473,312,56944263,7275517,"CB_2015_MN",832957,"Minnesota","2015"
143999816,279,118825211,14297961,"CB_2015_MO",1337726,"Missouri","2015"
0,0,0,0,"CB_2015_MP",0,"Northern Mariana Islands","2015"
83502663,76,67749311,9552681,"CB_2015_MS",704948,"Mississippi","2015"
29602562,54,23654490,3396776,"CB_2015_MT",389313,"Montana","2015"
1916881368,44,1508150986,234898462,"CB_2015_NC",21656173,"North Carolina","2015"
23628972,76,20370841,2375328,"CB_2015_ND",331444,"North Dakota","2015"
64791658,181,49661188,6654373,"CB_2015_NE",799185,"Nebraska","2015"
2278097,5,1915840,256131,"CB_2015_NH",16716,"New Hampshire","2015"
64048816,51,51147067,6821065,"CB_2015_NJ",379628,"New Jersey","2015"
13425531,37,11460706,1388578,"CB_2015_NM",134126,"New Mexico","2015"
17742587,15,12406474,3415858,"CB_2015_NV",497373,"Nevada","2015"
880154732,103,691731658,96532417,"CB_2015_NY",7465357,"New York","2015"
2713486729,126,1924315206,279444562,"CB_2015_OH",26689800,"Ohio","2015"
90068860,209,71530333,9035632,"CB_2015_OK",1053006,"Oklahoma","2015"
32026108,22,25169399,5143721,"CB_2015_OR",317479,"Oregon","2015"
59615983,10,46348235,8487236,"CB_2015_OT",384054,"Other Areas","2015"
148388043,113,116542126,16339005,"CB_2015_PA",1327676,"Pennsylvania","2015"
57323317,5,44273407,8281317,"CB_2015_PR",369784,"Puerto Rico","2015"
0,0,0,0,"CB_2015_PW",0,"Palau","2015"
114080419,5,82174174,16724167,"CB_2015_RI",805200,"Rhode Island","2015"
26128993,48,21787256,2850920,"CB_2015_SC",250600,"South Carolina","2015"
2960770356,69,2214907983,301392799,"CB_2015_SD",34463038,"South Dakota","2015"
91485147,158,75078786,10175574,"CB_2015_TN",783641,"Tennessee","2015"
364324009,447,303770532,40866463,"CB_2015_TX",3943937,"Texas","2015"
14833598789,5330,11303155332,1667331598,"CB_2015_US",151512043,"United States","2015"
14893214772,5340,11349503567,1675818834,"CB_2015_USA",151896097,"United States & Other Areas","2015"
477547890,46,371555759,59811253,"CB_2015_UT",6921446,"Utah","2015"
632930875,88,461439982,79644430,"CB_2015_VA",5332837,"Virginia","2015"
270948,2,243417,26687,"CB_2015_VI",546,"Virgin Islands Of The U.S.","2015"
4342075,7,3542471,388607,"CB_2015_VT",35249,"Vermont","2015"
54547326,40,44531761,6726083,"CB_2015_WA",495231,"Washington","2015"
90364971,214,74272935,10320069,"CB_2015_WI",866676,"Wisconsin","2015"
31401070,56,25001413,3600000,"CB_2015_WV",303808,"West Virginia","2015"
7290930,30,6454620,726551,"CB_2015_WY",83630,"Wyoming","2015"
5511022,4,4067881,716822,"CB_2014_AK",57304,"Alaska","2014"
239844016,127,192573090,32919862,"CB_2014_AL",2115450,"Alabama","2014"
64756178,106,52857888,7879647,"CB_2014_AR",783333,"Arkansas","2014"
0,0,0,0,"CB_2014_AS",0,"American Samoa","2014"
19594295,21,16738316,2046253,"CB_2014_AZ",234425,"Arizona","2014"
588419629,197,459698582,75044042,"CB_2014_CA",5283575,"California","2014"
45688526,88,39536443,4431414,"CB_2014_CO",494740,"Colorado","2014"
27643035,14,20109968,2778852,"CB_2014_CT",240307,"Connecticut","2014"
2108889,4,1716300,217685,"CB_2014_DC",4094,"District Of Columbia","2014"
919055551,19,620699600,124709190,"CB_2014_DE",10194167,"Delaware","2014"
133559893,165,106567879,14732823,"CB_2014_FL",996020,"Florida","2014"
124496,1,104535,19413,"CB_2014_FM",1311,"Federated States of Micronesia","2014"
279693424,197,222356873,33088849,"CB_2014_GA",2526460,"Georgia","2014"
1788551,2,1630285,148253,"CB_2014_GU",10264,"Guam","2014"
39141702,7,32748766,4392361,"CB_2014_HI",430341,"Hawaii","2014"
71191512,314,57575133,7577894,"CB_2014_IA",807095,"Iowa","2014"
4446492,11,3709571,523383,"CB_2014_ID",40823,"Idaho","2014"
389336322,452,320670875,42799026,"CB_2014_IL",2858390,"Illinois","2014"
67541681,95,54322101,7669062,"CB_2014_IN",680815,"Indiana","2014"
54126421,268,43619351,6059849,"CB_2014_KS",544262,"Kansas","2014"
55201880,168,44333463,6206705,"CB_2014_KY",502484,"Kentucky","2014"
58036265,117,48479862,6324680,"CB_2014_LA",562233,"Louisiana","2014"
313012738,23,250657629,24253559,"CB_2014_MA",2186260,"Massachusetts","2014"
27631381,43,22155801,3115591,"CB_2014_MD",190207,"Maryland","2014"
7315942,6,5199750,732824,"CB_2014_ME",67397,"Maine","2014"
0,0,0,0,"CB_2014_MH",0,"Marshall Islands","2014"
46194077,107,38265715,5044744,"CB_2014_MI",430247,"Michigan","2014"
65407074,323,55053711,6862374,"CB_2014_MN",763961,"Minnesota","2014"
133637353,280,109902798,13462280,"CB_2014_MO",1271208,"Missouri","2014"
0,0,0,0,"CB_2014_MP",0,"Northern Mariana Islands","2014"
77533519,79,63778711,8980335,"CB_2014_MS",723502,"Mississippi","2014"
28380892,59,22872481,3267257,"CB_2014_MT",367179,"Montana","2014"
1819753551,47,1402721702,231782094,"CB_2014_NC",19556785,"North Carolina","2014"
22447841,82,19455794,2151194,"CB_2014_ND",317487,"North Dakota","2014"
61312346,193,47212278,6239501,"CB_2014_NE",728291,"Nebraska","2014"
2147034,4,1805736,223234,"CB_2014_NH",18766,"New Hampshire","2014"
58811133,52,47213270,6164266,"CB_2014_NJ",328494,"New Jersey","2014"
16185269,40,13757780,1706323,"CB_2014_NM",118894,"New Mexico","2014"
20794168,16,9284450,4277659,"CB_2014_NV",1179218,"Nevada","2014"
791505117,109,620105053,86475222,"CB_2014_NY",4622552,"New York","2014"
2844644678,134,2027645979,267125241,"CB_2014_OH",24103204,"Ohio","2014"
85696361,218,70414680,8609975,"CB_2014_OK",1029124,"Oklahoma","2014"
31057896,25,24151648,5066921,"CB_2014_OR",223865,"Oregon","2014"
65629841,11,50080084,8650042,"CB_2014_OT",479429,"Other Areas","2014"
156315718,122,119810926,18250987,"CB_2014_PA",1431010,"Pennsylvania","2014"
63471371,6,48127438,8455630,"CB_2014_PR",466645,"Puerto Rico","2014"
0,0,0,0,"CB_2014_PW",0,"Palau","2014"
108627574,5,75290389,16310134,"CB_2014_RI",874605,"Rhode Island","2014"
35353632,52,29950259,3620522,"CB_2014_SC",158968,"South Carolina","2014"
2936259241,70,2187431130,297730964,"CB_2014_SD",30435419,"South Dakota","2014"
86056396,163,68939114,9700900,"CB_2014_TN",822023,"Tennessee","2014"
363521629,470,305584530,40837316,"CB_2014_TX",4164631,"Texas","2014"
14409027692,5596,10888652758,1598107725,"CB_2014_US",139710289,"United States","2014"
14474657533,5607,10938732842,1606757767,"CB_2014_USA",140189718,"United States & Other Areas","2014"
431374061,49,327606775,54703451,"CB_2014_UT",6861138,"Utah","2014"
594354993,91,434978609,70701930,"CB_2014_VA",5729882,"Virginia","2014"
245423,2,217826,26746,"CB_2014_VI",1209,"Virgin Islands Of The U.S.","2014"
3995425,7,3262333,359332,"CB_2014_VT",33311,"Vermont","2014"
52496481,47,42471632,6532572,"CB_2014_WA",493000,"Washington","2014"
86834732,220,69808086,9907674,"CB_2014_WI",770473,"Wisconsin","2014"
28579475,56,23396075,3109109,"CB_2014_WV",273999,"West Virginia","2014"
6893232,30,6085992,683841,"CB_2014_WY",78871,"Wyoming","2014"
5054224,4,3777376,668472,"CB_2013_AK",51092,"Alaska","2013"
226851227,129,181152119,31625087,"CB_2013_AL",2106983,"Alabama","2013"
61051569,115,50307303,7141251,"CB_2013_AR",698984,"Arkansas","2013"
0,0,0,0,"CB_2013_AS",0,"American Samoa","2013"
18268749,23,15600689,1896106,"CB_2013_AZ",196113,"Arizona","2013"
510562877,206,393545244,65297045,"CB_2013_CA",5107746,"California","2013"
42425032,88,36905281,4034512,"CB_2013_CO",435320,"Colorado","2013"
25255774,15,18786472,2535459,"CB_2013_CT",192730,"Connecticut","2013"
1929239,4,1579011,209417,"CB_2013_DC",12863,"District Of Columbia","2013"
1012371836,21,707143484,136694688,"CB_2013_DE",15751824,"Delaware","2013"
124375934,183,101551628,13949221,"CB_2013_FL",896172,"Florida","2013"
112156,1,93104,18240,"CB_2013_FM",1352,"Federated States of Micronesia","2013"
261907517,208,209739914,31406178,"CB_2013_GA",2001735,"Georgia","2013"
1621437,2,1473576,139470,"CB_2013_GU",11338,"Guam","2013"
37287946,7,30710258,4420516,"CB_2013_HI",506298,"Hawaii","2013"
68550515,322,55947509,6943383,"CB_2013_IA",767084,"Iowa","2013"
6076010,15,5042991,734408,"CB_2013_ID",45390,"Idaho","2013"
371118032,469,304941331,40282410,"CB_2013_IL",2703749,"Illinois","2013"
62314900,96,50515555,6725799,"CB_2013_IN",657706,"Indiana","2013"
51413234,277,41873057,5587542,"CB_2013_KS",572595,"Kansas","2013"
53472753,172,43562034,5749009,"CB_2013_KY",465298,"Kentucky","2013"
66204947,120,55353284,7363318,"CB_2013_LA",611817,"Louisiana","2013"
273619467,24,215830279,23245960,"CB_2013_MA",2262569,"Massachusetts","2013"
25875506,45,20992871,2750854,"CB_2013_MD",169118,"Maryland","2013"
6925248,6,4978110,659624,"CB_2013_ME",63879,"Maine","2013"
0,0,0,0,"CB_2013_MH",0,"Marshall Islands","2013"
41471208,113,35086580,4272653,"CB_2013_MI",474907,"Michigan","2013"
59538076,345,50771443,6050870,"CB_2013_MN",658508,"Minnesota","2013"
128947993,283,107730685,12498909,"CB_2013_MO",1354031,"Missouri","2013"
0,0,0,0,"CB_2013_MP",0,"Northern Mariana Islands","2013"
62092075,81,51345383,6880660,"CB_2013_MS",534999,"Mississippi","2013"
26361203,61,20813647,3005953,"CB_2013_MT",341494,"Montana","2013"
1670115652,52,1296364075,203734604,"CB_2013_NC",18377640,"North Carolina","2013"
23066755,86,20029460,2127337,"CB_2013_ND",313381,"North Dakota","2013"
57251709,200,44668347,5809533,"CB_2013_NE",670822,"Nebraska","2013"
2922581,5,2407496,290814,"CB_2013_NH",23431,"New Hampshire","2013"
52489376,55,41818707,5454597,"CB_2013_NJ",348548,"New Jersey","2013"
15381486,43,13054327,1614181,"CB_2013_NM",142003,"New Mexico","2013"
22182601,17,10504005,5180580,"CB_2013_NV",1335263,"Nevada","2013"
749379213,113,590450029,83562643,"CB_2013_NY",5396983,"New York","2013"
2655462512,142,1879079485,245697696,"CB_2013_OH",25359607,"Ohio","2013"
83011976,226,69254215,7920700,"CB_2013_OK",940521,"Oklahoma","2013"
18848876,25,15169989,2701641,"CB_2013_OR",202152,"Oregon","2013"
69413321,11,52223787,8027903,"CB_2013_OT",77700,"Other Areas","2013"
143029202,124,112396434,17089543,"CB_2013_PA",1230074,"Pennsylvania","2013"
67426406,6,50430706,7845162,"CB_2013_PR",64494,"Puerto Rico","2013"
0,0,0,0,"CB_2013_PW",0,"Palau","2013"
99848054,5,75656861,16049293,"CB_2013_RI",-2952757,"Rhode Island","2013"
35251117,56,29769774,3725264,"CB_2013_SC",137994,"South Carolina","2013"
2773770514,73,2112539755,290198934,"CB_2013_SD",33830233,"South Dakota","2013"
81321885,167,65575926,9182419,"CB_2013_TN",590673,"Tennessee","2013"
355022593,493,299121737,39248957,"CB_2013_TX",4018250,"Texas","2013"
13603643391,5836,10333609866,1510692599,"CB_2013_US",143032534,"United States","2013"
13673056712,5847,10385833653,1518720502,"CB_2013_USA",143110234,"United States & Other Areas","2013"
386144632,50,291192266,49866120,"CB_2013_UT",6397234,"Utah","2013"
567467954,99,403047309,67640579,"CB_2013_VA",5266481,"Virginia","2013"
253322,2,226401,25031,"CB_2013_VI",516,"Virgin Islands Of The U.S.","2013"
4177169,8,3441044,363283,"CB_2013_VT",33957,"Vermont","2013"
59717461,50,47324539,7446150,"CB_2013_WA",545734,"Washington","2013"
82450895,227,66633221,9546737,"CB_2013_WI",837942,"Wisconsin","2013"
27579397,57,22843694,2991254,"CB_2013_WV",272282,"West Virginia","2013"
6426690,31,5683633,620436,"CB_2013_WY",73082,"Wyoming","2013"
4891265,4,3676950,670362,"CB_2012_AK",61132,"Alaska","2012"
228410376,133,181098592,32072471,"CB_2012_AL",2061503,"Alabama","2012"
60268504,121,49500289,6945573,"CB_2012_AR",688804,"Arkansas","2012"
0,0,0,0,"CB_2012_AS",0,"American Samoa","2012"
12184544,28,10383805,1410611,"CB_2012_AZ",114653,"Arizona","2012"
466044878,222,362410022,60983568,"CB_2012_CA",4707680,"California","2012"
42415220,94,36730909,4207754,"CB_2012_CO",400038,"Colorado","2012"
27175165,20,20683347,2738578,"CB_2012_CT",228710,"Connecticut","2012"
1806899,4,1493935,189105,"CB_2012_DC",13401,"District Of Columbia","2012"
975708563,20,660169847,133139264,"CB_2012_DE",13520401,"Delaware","2012"
118829409,192,96704925,13702216,"CB_2012_FL",1063507,"Florida","2012"
104180,1,84967,18607,"CB_2012_FM",1601,"Federated States of Micronesia","2012"
259543000,212,210053171,31434186,"CB_2012_GA",2072384,"Georgia","2012"
1533250,2,1373858,136595,"CB_2012_GU",8168,"Guam","2012"
36103313,7,29345147,4336203,"CB_2012_HI",442059,"Hawaii","2012"
67559197,329,55193613,7041870,"CB_2012_IA",778124,"Iowa","2012"
6146740,15,5159294,748203,"CB_2012_ID",27191,"Idaho","2012"
369963758,485,308235997,39940268,"CB_2012_IL",2109088,"Illinois","2012"
59974813,99,48789295,6642964,"CB_2012_IN",647719,"Indiana","2012"
51263199,286,41756089,5611490,"CB_2012_KS",440285,"Kansas","2012"
52892577,176,43203144,5818398,"CB_2012_KY",536894,"Kentucky","2012"
64560724,123,53976624,7335897,"CB_2012_LA",598496,"Louisiana","2012"
251570288,24,195362787,22964478,"CB_2012_MA",2235710,"Massachusetts","2012"
25994600,46,21357389,2688249,"CB_2012_MD",152240,"Maryland","2012"
21676197,7,18064469,1924249,"CB_2012_ME",97643,"Maine","2012"
0,0,0,0,"CB_2012_MH",0,"Marshall Islands","2012"
49632607,118,41345304,5287558,"CB_2012_MI",760927,"Michigan","2012"
59004888,360,50351557,6063563,"CB_2012_MN",592127,"Minnesota","2012"
125234404,290,104143962,12527799,"CB_2012_MO",1138027,"Missouri","2012"
0,0,0,0,"CB_2012_MP",0,"Northern Mariana Islands","2012"
59594925,83,49215472,6755882,"CB_2012_MS",518783,"Mississippi","2012"
26078386,62,20506314,2913707,"CB_2012_MT",264297,"Montana","2012"
1710267909,61,1303772927,201343063,"CB_2012_NC",14141589,"North Carolina","2012"
27899711,88,18700544,2963205,"CB_2012_ND",437702,"North Dakota","2012"
